-58.59376,0.671672,0.766789
-58.57911156,0.671672,0.767128
-58.56446312,0.671672,0.766789
-58.54981468,0.671672,0.766789
-58.53516624,0.671672,0.766789
-58.5205178,0.671672,0.767128
-58.50586936,0.671672,0.767128
-58.49122092,0.671672,0.766789
-58.47657248,0.671672,0.766789
-58.46192404,0.671672,0.766789
-58.4472756,0.671672,0.766789
-58.43262716,0.671672,0.766789
-58.41797872,0.671672,0.766789
-58.40333028,0.671672,0.766789
-58.38868184,0.671672,0.766789
-58.3740334,0.671672,0.766789
-58.35938496,0.671672,0.766789
-58.34473652,0.671672,0.766789
-58.33008808,0.671672,0.766789
-58.31543964,0.671672,0.766789
-58.3007912,0.671672,0.766789
-58.28614276,0.671672,0.766789
-58.27149432,0.671672,0.766789
-58.25684588,0.671672,0.766789
-58.24219744,0.671672,0.766789
-58.227549,0.68247,0.769164
-58.21290056,0.68247,0.769164
-58.19825212,0.68247,0.769164
-58.18360368,0.68247,0.769164
-58.16895524,0.68247,0.769164
-58.1543068,0.68247,0.769164
-58.13965836,0.68247,0.769164
-58.12500992,0.68247,0.769164
-58.11036148,0.68247,0.769164
-58.09571304,0.68247,0.769164
-58.0810646,0.68247,0.769164
-58.06641616,0.68247,0.769164
-58.05176772,0.682133,0.768825
-58.03711928,0.682133,0.768825
-58.02247084,0.682133,0.768825
-58.0078224,0.682133,0.768825
-57.99317396,0.682133,0.768825
-57.97852552,0.682133,0.768825
-57.96387708,0.682133,0.768486
-57.94922864,0.681795,0.768486
-57.9345802,0.681795,0.768486
-57.91993176,0.681795,0.768825
-57.90528332,0.681795,0.768825
-57.89063488,0.681795,0.768825
-57.87598644,0.681795,0.768486
-57.861338,0.681795,0.768486
-57.84668956,0.681795,0.768146
-57.83204112,0.681795,0.768146
-57.81739268,0.681795,0.768486
-57.80274424,0.681795,0.768146
-57.7880958,0.681795,0.768146
-57.77344736,0.681795,0.768486
-57.75879892,0.681458,0.768486
-57.74415048,0.681795,0.768486
-57.72950204,0.681795,0.768146
-57.7148536,0.681458,0.768146
-57.70020516,0.681458,0.768486
-57.68555672,0.681458,0.768486
-57.67090828,0.681458,0.768146
-57.65625984,0.681458,0.768146
-57.6416114,0.681458,0.768146
-57.62696296,0.681458,0.768146
-57.61231452,0.681458,0.768146
-57.59766608,0.681458,0.768146
-57.58301764,0.681458,0.767807
-57.5683692,0.681458,0.767807
-57.55372076,0.681458,0.767807
-57.53907232,0.681458,0.768146
-57.52442388,0.681458,0.768146
-57.50977544,0.681458,0.768146
-57.495127,0.681458,0.767807
-57.48047856,0.681121,0.768146
-57.46583012,0.681121,0.768146
-57.45118168,0.681121,0.767807
-57.43653324,0.681121,0.767807
-57.4218848,0.681121,0.767468
-57.40723636,0.681121,0.767807
-57.39258792,0.681121,0.767807
-57.37793948,0.681121,0.767807
-57.36329104,0.681121,0.767807
-57.3486426,0.681121,0.767807
-57.33399416,0.681121,0.767807
-57.31934572,0.681121,0.768146
-57.30469728,0.681121,0.768146
-57.29004884,0.681458,0.768146
-57.2754004,0.681458,0.767807
-57.26075196,0.681458,0.768146
-57.24610352,0.681458,0.768146
-57.23145508,0.681121,0.768486
-57.21680664,0.681121,0.768486
-57.2021582,0.681121,0.768146
-57.18750976,0.681458,0.768146
-57.17286132,0.681458,0.767807
-57.15821288,0.681121,0.767807
-57.14356444,0.681121,0.767807
-57.128916,0.681121,0.767807
-57.11426756,0.681121,0.767807
-57.09961912,0.681121,0.767807
-57.08497068,0.681121,0.767807
-57.07032224,0.681121,0.767807
-57.0556738,0.681121,0.767807
-57.04102536,0.681121,0.767807
-57.02637692,0.681121,0.767807
-57.01172848,0.681458,0.767807
-56.99708004,0.681458,0.767807
-56.9824316,0.681458,0.767807
-56.96778316,0.681121,0.767807
-56.95313472,0.681121,0.767807
-56.93848628,0.681121,0.767807
-56.92383784,0.681121,0.767807
-56.9091894,0.681121,0.768146
-56.89454096,0.680783,0.768146
-56.87989252,0.680783,0.768146
-56.86524408,0.680783,0.767807
-56.85059564,0.680783,0.767807
-56.8359472,0.680783,0.767807
-56.82129876,0.680783,0.767807
-56.80665032,0.680783,0.767807
-56.79200188,0.680783,0.767807
-56.77735344,0.681121,0.767807
-56.762705,0.681121,0.767807
-56.74805656,0.681121,0.767807
-56.73340812,0.681121,0.767807
-56.71875968,0.681121,0.767807
-56.70411124,0.681121,0.767807
-56.6894628,0.680783,0.768146
-56.67481436,0.680783,0.768146
-56.66016592,0.680783,0.767807
-56.64551748,0.681121,0.767807
-56.63086904,0.681121,0.767807
-56.6162206,0.681121,0.767807
-56.60157216,0.680783,0.767807
-56.58692372,0.680783,0.768146
-56.57227528,0.681121,0.768146
-56.55762684,0.681121,0.768146
-56.5429784,0.681121,0.768146
-56.52832996,0.681121,0.768146
-56.51368152,0.681121,0.767807
-56.49903308,0.680783,0.767807
-56.48438464,0.680783,0.767807
-56.4697362,0.681121,0.767807
-56.45508776,0.680783,0.767807
-56.44043932,0.680783,0.767807
-56.42579088,0.680783,0.767807
-56.41114244,0.680783,0.767807
-56.396494,0.680783,0.767807
-56.38184556,0.680783,0.767807
-56.36719712,0.681121,0.767807
-56.35254868,0.681121,0.767807
-56.33790024,0.681121,0.767807
-56.3232518,0.681121,0.767807
-56.30860336,0.681121,0.767807
-56.29395492,0.681121,0.767807
-56.27930648,0.681121,0.767807
-56.26465804,0.680783,0.767807
-56.2500096,0.680783,0.767807
-56.23536116,0.680783,0.767807
-56.22071272,0.680783,0.767807
-56.20606428,0.680783,0.767807
-56.19141584,0.680783,0.767807
-56.1767674,0.680783,0.767807
-56.16211896,0.680783,0.767807
-56.14747052,0.680783,0.767807
-56.13282208,0.680783,0.767807
-56.11817364,0.681121,0.767807
-56.1035252,0.681121,0.767807
-56.08887676,0.680783,0.767807
-56.07422832,0.680783,0.767807
-56.05957988,0.680783,0.767807
-56.04493144,0.681121,0.767807
-56.030283,0.681121,0.767807
-56.01563456,0.681121,0.767807
-56.00098612,0.681121,0.767807
-55.98633768,0.681121,0.767807
-55.97168924,0.681121,0.767807
-55.9570408,0.681121,0.767807
-55.94239236,0.681121,0.767807
-55.92774392,0.680783,0.767807
-55.91309548,0.680783,0.767807
-55.89844704,0.680783,0.767807
-55.8837986,0.680783,0.767807
-55.86915016,0.680783,0.767807
-55.85450172,0.680783,0.767807
-55.83985328,0.680783,0.767807
-55.82520484,0.680783,0.767807
-55.8105564,0.680783,0.767807
-55.79590796,0.680783,0.767807
-55.78125952,0.680783,0.767807
-55.76661108,0.680783,0.767807
-55.75196264,0.680783,0.767807
-55.7373142,0.680783,0.767807
-55.72266576,0.680783,0.767807
-55.70801732,0.680783,0.767807
-55.69336888,0.680783,0.767807
-55.67872044,0.680783,0.767807
-55.664072,0.680783,0.767807
-55.64942356,0.680783,0.767807
-55.63477512,0.680783,0.767807
-55.62012668,0.680783,0.767807
-55.60547824,0.680783,0.767807
-55.5908298,0.680783,0.767807
-55.57618136,0.680783,0.767807
-55.56153292,0.680783,0.767807
-55.54688448,0.680783,0.767807
-55.53223604,0.680783,0.767807
-55.5175876,0.680783,0.767807
-55.50293916,0.680783,0.767807
-55.48829072,0.680783,0.767807
-55.47364228,0.680783,0.767807
-55.45899384,0.680783,0.767807
-55.4443454,0.680783,0.767468
-55.42969696,0.680783,0.767468
-55.41504852,0.680783,0.767468
-55.40040008,0.680783,0.767468
-55.38575164,0.680783,0.767468
-55.3711032,0.680783,0.767468
-55.35645476,0.680783,0.767468
-55.34180632,0.680783,0.767468
-55.32715788,0.680446,0.767468
-55.31250944,0.680783,0.767468
-55.297861,0.680783,0.767468
-55.28321256,0.680783,0.767468
-55.26856412,0.680783,0.767468
-55.25391568,0.680783,0.767468
-55.23926724,0.680783,0.767468
-55.2246188,0.680446,0.767468
-55.20997036,0.680446,0.767468
-55.19532192,0.680783,0.767468
-55.18067348,0.680783,0.767468
-55.16602504,0.680446,0.767468
-55.1513766,0.680446,0.767807
-55.13672816,0.680783,0.767807
-55.12207972,0.680783,0.767807
-55.10743128,0.680446,0.767807
